,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count,id,genre,release_year,release_month
805,23823,Wrong Turn 3: Left for Dead,en,27,2009-10-20,63,5.6,1037,27,Horror,2009,October
806,1091,The Thing,en,27,1982-06-25,58,8.0,6232,27,Horror,1982,June
807,1134866,The Gates,en,27,2022-11-18,55,7.2,14,27,Horror,2022,November
808,1033667,The Rope Curse 3,zh,27,2023-08-25,47,6.3,3,27,Horror,2023,August
809,56386,SS Experiment Love Camp,it,27,1976-11-16,57,5.4,65,27,Horror,1976,November
810,630586,Wrong Turn,en,27,2021-01-26,53,6.0,973,27,Horror,2021,January
811,480414,The Curse of La Llorona,en,27,2019-04-17,50,5.7,2226,27,Horror,2019,April
812,960258,Shark Bait,en,27,2022-05-13,48,5.8,262,27,Horror,2022,May
813,714669,Run Rabbit Run,en,27,2023-01-19,56,5.3,172,27,Horror,2023,January
814,974927,What the Waters Left Behind: Scars,es,27,2023-04-27,56,6.8,31,27,Horror,2023,April
815,521029,Annabelle Comes Home,en,27,2019-06-26,54,6.4,3195,27,Horror,2019,June
816,747,Shaun of the Dead,en,27,2004-04-09,46,7.5,7759,27,Horror,2004,April
817,917007,Bed Rest,en,27,2022-12-08,48,6.5,148,27,Horror,2022,December
818,71672,Wrong Turn 4: Bloody Beginnings,en,27,2011-10-17,47,5.7,988,27,Horror,2011,October
819,13186,Wrong Turn 2: Dead End,en,27,2007-08-25,50,6.1,1237,27,Horror,2007,August
820,82507,Sinister,en,27,2012-03-29,39,6.9,5008,27,Horror,2012,March
821,1008005,The Communion Girl,es,27,2023-02-09,51,6.2,166,27,Horror,2023,February
822,628,Interview with the Vampire,en,27,1994-11-11,39,7.4,5338,27,Horror,1994,November
823,49018,Insidious,en,27,2011-03-31,41,6.9,6298,27,Horror,2011,March
824,77321,Daughters of Eve,tl,27,1985-02-07,32,5.6,13,27,Horror,1985,February
825,22970,The Cabin in the Woods,en,27,2012-04-12,39,6.6,7287,27,Horror,2012,April
826,619778,Malignant,en,27,2021-09-01,51,6.8,2000,27,Horror,2021,September
827,447332,A Quiet Place,en,27,2018-04-03,45,7.4,13077,27,Horror,2018,April
828,994143,Skinamarink,en,27,2023-01-13,56,5.8,146,27,Horror,2023,January
829,756999,The Black Phone,en,27,2022-06-22,55,7.7,4151,27,Horror,2022,June
830,1035798,Nightmare Radio: The Night Stalker,en,27,2023-04-18,49,5.4,20,27,Horror,2023,April
831,981324,Island of the Dolls,en,27,2023-01-13,52,5.5,36,27,Horror,2023,January
832,694,The Shining,en,27,1980-05-23,45,8.2,16204,27,Horror,1980,May
833,9373,The Texas Chainsaw Massacre,en,27,2003-05-21,46,6.2,2408,27,Horror,2003,May
834,10781,The Texas Chainsaw Massacre: The Beginning,en,27,2006-10-05,39,6.1,1605,27,Horror,2006,October
835,836225,The Exorcism of God,en,27,2022-03-11,60,7.1,909,27,Horror,2022,March
836,442249,The First Purge,en,27,2018-07-04,47,6.0,3686,27,Horror,2018,July
837,11351,Jeepers Creepers 2,en,27,2003-08-08,45,6.1,1463,27,Horror,2003,August
838,602223,The Forever Purge,en,27,2021-06-30,51,7.0,2210,27,Horror,2021,June
839,125509,Wrong Turn 5: Bloodlines,en,27,2012-10-23,44,5.4,848,27,Horror,2012,October
840,948,Halloween,en,27,1978-10-24,57,7.6,4986,27,Horror,1978,October
841,30497,The Texas Chain Saw Massacre,en,27,1974-10-01,40,7.3,2872,27,Horror,1974,October
842,760161,Orphan: First Kill,en,27,2022-07-27,51,6.7,1833,27,Horror,2022,July
843,702621,Lullaby,en,27,2022-12-16,50,5.4,46,27,Horror,2022,December
844,762504,Nope,en,27,2022-07-20,41,6.9,3264,27,Horror,2022,July
845,616820,Halloween Ends,en,27,2022-10-12,41,6.2,1412,27,Horror,2022,October
846,1023313,The Exorcist,es,27,2022-11-02,52,6.2,98,27,Horror,2022,November
847,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,en,27,1985-11-01,41,5.8,1655,27,Horror,1985,November
848,752867,The Outwaters,en,27,2023-02-09,49,4.8,40,27,Horror,2023,February
849,14001,Dead Silence,en,27,2007-03-16,36,6.4,2048,27,Horror,2007,March
850,884184,Consecration,en,27,2023-02-09,40,5.8,103,27,Horror,2023,February
851,9902,Wrong Turn,en,27,2003-05-30,47,6.3,2426,27,Horror,2003,May
852,36647,Blade,en,27,1998-08-21,37,6.8,5466,27,Horror,1998,August
853,776797,The Sadness,zh,27,2021-01-22,45,6.7,636,27,Horror,2021,January
854,632727,Texas Chainsaw Massacre,en,27,2022-02-18,42,5.2,1242,27,Horror,2022,February
855,270303,It Follows,en,27,2014-09-24,41,6.6,5880,27,Horror,2014,September
856,11187,Child's Play 3,en,27,1991-08-30,38,5.9,1397,27,Horror,1991,August
857,381288,Split,en,27,2017-01-19,45,7.3,16339,27,Horror,2017,January
858,848058,Piggy,es,27,2022-10-07,48,6.7,452,27,Horror,2022,October
859,11186,Child's Play 2,en,27,1990-11-09,38,6.2,1621,27,Horror,1990,November
860,41446,Scream 4,en,27,2011-04-11,42,6.4,3299,27,Horror,2011,April
861,3600,I Still Know What You Did Last Summer,en,27,1998-11-13,28,5.3,1351,27,Horror,1998,November
862,8922,Jeepers Creepers,en,27,2001-07-01,47,6.4,2712,27,Horror,2001,July
863,4233,Scream 2,en,27,1997-12-12,43,6.5,3678,27,Horror,1997,December
864,10285,Jason Goes to Hell: The Final Friday,en,27,1993-08-13,30,4.5,855,27,Horror,1993,August
865,6466,Freddy vs. Jason,en,27,2003-08-15,36,6.0,2318,27,Horror,2003,August
866,250546,Annabelle,en,27,2014-10-02,46,5.8,5741,27,Horror,2014,October
867,9286,Final Destination 3,en,27,2006-02-09,37,6.1,3513,27,Horror,2006,February
868,1008392,The Blackening,en,27,2023-06-15,39,6.2,111,27,Horror,2023,June
869,913673,Nefarious,en,27,2023-04-14,43,7.0,107,27,Horror,2023,April
870,843898,She Came from the Woods,en,27,2023-02-10,41,6.4,24,27,Horror,2023,February
871,9731,Friday the 13th: A New Beginning,en,27,1985-03-22,36,5.3,1004,27,Horror,1985,March
872,91586,Insidious: Chapter 2,en,27,2013-09-12,45,6.7,3916,27,Horror,2013,September
873,10585,Child's Play,en,27,1988-11-09,40,6.7,2640,27,Horror,1988,November
874,785759,Two Witches,en,27,2023-03-02,43,6.2,72,27,Horror,2023,March
875,13207,Friday the 13th,en,27,2009-02-11,33,5.8,2361,27,Horror,2009,February
876,675054,MexZombies,es,27,2022-10-26,40,7.1,141,27,Horror,2022,October
877,420634,Terrifier,en,27,2018-01-25,43,6.5,1696,27,Horror,2018,January
878,667216,Infinity Pool,en,27,2023-01-27,41,6.1,428,27,Horror,2023,January
879,83899,You're Next,en,27,2013-08-22,34,6.6,2296,27,Horror,2013,August
880,9793,The Hills Have Eyes 2,en,27,2007-03-22,32,5.5,1328,27,Horror,2007,March
881,1098160,The Tank,en,27,2023-04-21,40,5.1,50,27,Horror,2023,April
882,10225,Friday the 13th Part VI: Jason Lives,en,27,1986-08-01,35,6.2,1032,27,Horror,1986,August
883,4234,Scream 3,en,27,2000-02-03,42,6.0,3155,27,Horror,2000,February
884,9730,Friday the 13th: The Final Chapter,en,27,1984-04-13,32,6.1,1160,27,Horror,1984,April
885,242512,Ouija,en,27,2014-10-24,32,5.2,2511,27,Horror,2014,October
886,10283,Friday the 13th Part VIII: Jason Takes Manhattan,en,27,1989-07-28,35,5.0,914,27,Horror,1989,July
887,539,Psycho,en,27,1960-06-22,51,8.4,9271,27,Horror,1960,June
888,37169,The Human Centipede (First Sequence),en,27,2009-10-31,34,5.2,1982,27,Horror,2009,October
889,55779,Final Destination 5,en,27,2011-08-12,38,6.1,3095,27,Horror,2011,August
890,397243,The Autopsy of Jane Doe,en,27,2016-12-21,36,6.8,3820,27,Horror,2016,December
891,9728,Friday the 13th Part III,en,27,1982-08-13,37,5.9,1222,27,Horror,1982,August
892,357096,I Spit on Your Grave III: Vengeance Is Mine,en,27,2015-10-01,44,5.7,857,27,Horror,2015,October
893,9792,The Hills Have Eyes,en,27,2006-03-10,37,6.4,2714,27,Horror,2006,March
894,672582,The Deep House,en,27,2021-06-30,37,6.1,868,27,Horror,2021,June
895,1017335,Project Legion,en,27,2022-10-07,58,3.9,11,27,Horror,2022,October
896,531309,Brightburn,en,27,2019-05-09,34,6.1,2856,27,Horror,2019,May
897,19912,The Final Destination,en,27,2009-08-26,36,5.6,2960,27,Horror,2009,August
898,424139,Halloween,en,27,2018-10-18,32,6.5,4341,27,Horror,2018,October
899,493922,Hereditary,en,27,2018-06-07,46,7.3,6877,27,Horror,2018,June
900,923,Dawn of the Dead,en,27,1978-09-02,31,7.5,1865,27,Horror,1978,September
901,21208,Orphan,en,27,2009-07-24,36,7.0,4889,27,Horror,2009,July
902,1145851,El hombre del saco,es,27,2023-08-11,56,4.6,9,27,Horror,2023,August
903,23437,A Nightmare on Elm Street,en,27,2010-04-30,30,5.5,2485,27,Horror,2010,April
904,977209,Antikalpa,zh,27,2023-06-21,45,1.0,1,27,Horror,2023,June
905,585216,Escape Room: Tournament of Champions,en,27,2021-07-01,27,6.6,1746,27,Horror,2021,July
906,22894,Legion,en,27,2010-01-21,44,5.8,2387,27,Horror,2010,January
907,974931,Totally Killer,en,27,2023-09-28,39,0.0,0,27,Horror,2023,September
908,170,28 Days Later,en,27,2002-10-31,37,7.2,6104,27,Horror,2002,October
909,9358,Final Destination 2,en,27,2003-01-31,39,6.2,3669,27,Horror,2003,January
910,764,The Evil Dead,en,27,1981-09-10,39,7.3,3570,27,Horror,1981,September
911,433808,The Ritual,en,27,2017-10-11,27,6.2,2685,27,Horror,2017,October
912,1105014,Ripper's Revenge,en,27,2023-04-03,32,6.6,30,27,Horror,2023,April
913,1020696,Play Dead,en,27,2022-12-09,42,6.5,99,27,Horror,2022,December
914,19994,Jennifer's Body,en,27,2009-09-18,33,5.9,3433,27,Horror,2009,September
915,924,Dawn of the Dead,en,27,2004-03-19,37,7.0,3608,27,Horror,2004,March
916,755,From Dusk Till Dawn,en,27,1996-01-19,29,7.0,5407,27,Horror,1996,January
917,801071,The Jack in the Box: Awakening,en,27,2022-02-24,40,6.4,297,27,Horror,2022,February
918,10065,The Amityville Horror,en,27,2005-04-14,31,6.1,2018,27,Horror,2005,April
919,5876,The Mist,en,27,2007-11-21,30,6.9,4634,27,Horror,2007,November
920,610253,Halloween Kills,en,27,2021-10-14,36,6.5,2369,27,Horror,2021,October
921,132232,Mama,en,27,2013-01-17,35,6.2,3896,27,Horror,2013,January
922,10066,House of Wax,en,27,2005-05-05,34,5.9,2766,27,Horror,2005,May
923,280092,Insidious: Chapter 3,en,27,2015-05-28,39,6.3,3122,27,Horror,2015,May
924,9725,Friday the 13th Part 2,en,27,1981-05-01,28,6.1,1458,27,Horror,1981,May
925,377,A Nightmare on Elm Street,en,27,1984-11-09,32,7.3,4615,27,Horror,1984,November
926,338947,Hellraiser,en,27,2022-09-28,36,6.3,626,27,Horror,2022,September
927,25018,Leatherface: The Texas Chainsaw Massacre III,en,27,1990-01-12,27,5.3,469,27,Horror,1990,January
928,913290,Barbarian,en,27,2022-09-08,31,6.9,1708,27,Horror,2022,September
929,393345,Cult of Chucky,en,27,2017-10-12,31,5.8,1146,27,Horror,2017,October
930,7131,Van Helsing,en,27,2004-05-05,46,6.3,5408,27,Horror,2004,May
931,675327,Shadow in the Cloud,en,27,2020-12-31,30,5.9,845,27,Horror,2020,December
932,16871,Drag Me to Hell,en,27,2009-03-15,33,6.4,3372,27,Horror,2009,March
933,530385,Midsommar,en,27,2019-07-03,42,7.2,6184,27,Horror,2019,July
934,9532,Final Destination,en,27,2000-03-17,36,6.6,5080,27,Horror,2000,March
935,405774,Bird Box,en,27,2018-12-13,28,6.9,9225,27,Horror,2018,December
936,578,Jaws,en,27,1975-06-20,34,7.7,9540,27,Horror,1975,June
937,609,Poltergeist,en,27,1982-06-04,27,7.1,2685,27,Horror,1982,June
938,11587,The Exorcist III,en,27,1990-08-17,29,6.2,654,27,Horror,1990,August
939,943930,Tin & Tina,es,27,2023-03-24,34,6.0,300,27,Horror,2023,March
940,1072492,The Djinn's Curse,th,27,2023-09-28,30,0.0,0,27,Horror,2023,September
941,632357,The Unholy,en,27,2021-03-31,37,6.7,1982,27,Horror,2021,March
942,10676,Halloween III: Season of the Witch,en,27,1982-10-22,27,5.2,1228,27,Horror,1982,October
943,512198,Dead Bride,en,27,2022-10-03,24,4.9,14,27,Horror,2022,October
944,11838,Ju-on: The Grudge,ja,27,2002-10-18,25,6.7,699,27,Horror,2002,October
945,340382,Attack on Titan II: End of the World,ja,27,2015-09-01,27,6.1,290,27,Horror,2015,September
946,23202,Trick 'r Treat,en,27,2007-10-26,25,7.0,1666,27,Horror,2007,October
947,23827,Paranormal Activity,en,27,2007-09-14,35,6.0,4675,27,Horror,2007,September
948,645516,Bite Night,en,27,2022-01-12,36,6.5,6,27,Horror,2022,January
949,760204,The Lair,en,27,2022-10-28,28,5.5,129,27,Horror,2022,October
950,12212,Urban Legends: Final Cut,en,27,2000-09-22,21,4.8,430,27,Horror,2000,September
951,11449,The Amityville Horror,en,27,1979-07-26,30,6.3,802,27,Horror,1979,July
952,522444,Black Water: Abyss,en,27,2020-07-09,35,5.2,395,27,Horror,2020,July
953,335796,Ouija: Origin of Evil,en,27,2016-10-20,27,6.1,2283,27,Horror,2016,October
954,9100,The Craft,en,27,1996-05-03,34,6.7,1678,27,Horror,1996,May
955,256274,"As Above, So Below",en,27,2014-08-14,35,6.7,3103,27,Horror,2014,August
956,807356,Watcher,en,27,2022-06-03,31,6.5,641,27,Horror,2022,June
957,1933,The Others,en,27,2001-08-02,40,7.6,5916,27,Horror,2001,August
958,576845,Last Night in Soho,en,27,2021-10-21,32,7.4,2810,27,Horror,2021,October
959,37707,Splice,en,27,2009-10-06,24,5.8,2043,27,Horror,2009,October
960,36599,Prom Night,en,27,1980-07-18,30,5.7,373,27,Horror,1980,July
961,1547,The Lost Boys,en,27,1987-07-31,37,7.1,1795,27,Horror,1987,July
962,13510,Eden Lake,en,27,2008-09-12,37,6.8,1569,27,Horror,2008,September
963,765,Evil Dead II,en,27,1987-03-13,31,7.6,2769,27,Horror,1987,March
964,636879,A Nun's Curse,en,27,2020-05-12,31,6.4,160,27,Horror,2020,May
965,830788,The Invitation,en,27,2022-08-24,39,6.2,620,27,Horror,2022,August
966,9378,Thir13en Ghosts,en,27,2001-10-26,37,6.2,1887,27,Horror,2001,October
967,76617,Texas Chainsaw 3D,en,27,2013-01-03,34,5.4,1496,27,Horror,2013,January
968,434555,The Possession of Hannah Grace,en,27,2018-11-29,25,5.6,1211,27,Horror,2018,November
969,458723,Us,en,27,2019-03-14,43,7.0,6775,27,Horror,2019,March
970,984105,The Mummy Resurrection,en,27,2023-01-02,34,6.6,39,27,Horror,2023,January
971,417384,Scary Stories to Tell in the Dark,en,27,2019-08-08,30,6.5,2422,27,Horror,2019,August
972,522681,Escape Room,en,27,2019-01-03,29,6.5,4314,27,Horror,2019,January
973,300665,Leatherface,en,27,2017-09-14,26,5.6,1176,27,Horror,2017,September
974,926599,All Fun and Games,en,27,2023-08-30,45,5.9,7,27,Horror,2023,August
975,943221,Evil Eye,es,27,2022-09-22,28,6.8,212,27,Horror,2022,September
976,11470,Jason X,en,27,2001-11-09,23,4.8,1200,27,Horror,2001,November
977,581392,Peninsula,ko,27,2020-07-15,32,6.8,2164,27,Horror,2020,July
978,440021,Happy Death Day,en,27,2017-10-12,25,6.6,5720,27,Horror,2017,October
979,16307,The Wicker Man,en,27,1973-12-06,26,7.4,1183,27,Horror,1973,December
980,15516,The Last House on the Left,en,27,1972-08-30,22,5.9,604,27,Horror,1972,August
981,928015,Dracula: The Original Living Vampire,en,27,2022-01-28,36,5.3,82,27,Horror,2022,January
982,883083,You Won't Be Alone,en,27,2022-04-01,26,6.6,227,27,Horror,2022,April
983,438799,Overlord,en,27,2018-11-01,25,6.7,2623,27,Horror,2018,November
984,332567,The Shallows,en,27,2016-06-24,27,6.4,4789,27,Horror,2016,June
985,11683,Land of the Dead,en,27,2005-06-18,26,6.2,1427,27,Horror,2005,June
986,723072,Host,en,27,2020-12-04,35,6.5,778,27,Horror,2020,December
987,157433,Pet Sematary,en,27,2019-04-04,25,5.7,2965,27,Horror,2019,April
988,282813,The Pyramid,en,27,2014-12-04,25,5.3,958,27,Horror,2014,December
989,15301,Twilight Zone: The Movie,en,27,1983-06-24,23,6.4,640,27,Horror,1983,June
990,633604,Yummy,nl,27,2019-12-13,29,6.3,250,27,Horror,2019,December
991,55341,Jeepers Creepers 3,en,27,2017-09-26,34,4.9,810,27,Horror,2017,September
992,571055,Down,en,27,2019-02-01,28,6.8,219,27,Horror,2019,February
993,10160,A Nightmare on Elm Street: The Dream Child,en,27,1989-08-11,33,5.4,1105,27,Horror,1989,August
994,10281,Friday the 13th Part VII: The New Blood,en,27,1988-05-13,25,5.4,907,27,Horror,1988,May
995,980152,Medusa's Venom,en,27,2023-02-14,44,6.0,10,27,Horror,2023,February
996,9362,Tremors,en,27,1990-01-19,22,6.9,2935,27,Horror,1990,January
997,1130571,Aged,en,27,2023-06-15,43,0.0,0,27,Horror,2023,June
998,11361,Halloween 5: The Revenge of Michael Myers,en,27,1989-10-12,27,5.4,1063,27,Horror,1989,October
999,443791,Underwater,en,27,2020-01-08,28,6.3,2813,27,Horror,2020,January
1000,368031,Friend Request,en,27,2016-01-07,18,5.5,1177,27,Horror,2016,January
1001,16780,The Return of the Texas Chainsaw Massacre,en,27,1995-03-12,20,4.6,585,27,Horror,1995,March
1002,2667,The Blair Witch Project,en,27,1999-07-14,30,6.3,4358,27,Horror,1999,July
1003,3597,I Know What You Did Last Summer,en,27,1997-10-17,24,5.9,2520,27,Horror,1997,October
1004,7340,Carrie,en,27,1976-11-03,26,7.3,3415,27,Horror,1976,November
1005,243688,Poltergeist,en,27,2015-05-20,29,5.2,2133,27,Horror,2015,May
1006,9542,The Hitcher,en,27,1986-01-17,23,6.9,796,27,Horror,1986,January
1007,899579,There's Something Wrong with the Children,en,27,2023-01-17,24,5.8,136,27,Horror,2023,January
1008,157547,Oculus,en,27,2013-09-08,25,6.4,2711,27,Horror,2013,September
1009,259072,Wrong Turn 6: Last Resort,en,27,2014-08-22,25,5.4,773,27,Horror,2014,August
1010,599975,Countdown,en,27,2019-10-24,27,6.3,1912,27,Horror,2019,October
1011,29426,Survival of the Dead,en,27,2010-05-06,32,4.9,413,27,Horror,2010,May
1012,1085103,Clock,en,27,2023-03-28,28,5.8,144,27,Horror,2023,March
1013,10489,Cujo,en,27,1983-08-10,27,6.1,898,27,Horror,1983,August
1014,608195,Ghosts of War,en,27,2020-07-03,18,6.3,489,27,Horror,2020,July
1015,11906,Suspiria,it,27,1977-02-01,31,7.5,2634,27,Horror,1977,February
1016,820511,Ripper Untold,en,27,2021-06-28,24,6.1,128,27,Horror,2021,June
1017,501170,Doctor Sleep,en,27,2019-10-30,27,7.2,3965,27,Horror,2019,October
1018,1115939,Jagged Mind,en,27,2023-06-14,23,6.3,24,27,Horror,2023,June
1019,8408,Day of the Dead,en,27,1985-07-03,24,7.0,1090,27,Horror,1985,July
1020,2082,Halloween,en,27,2007-08-31,27,6.2,2135,27,Horror,2007,August
1021,524251,I See You,en,27,2019-09-11,23,7.1,1272,27,Horror,2019,September
1022,11675,Halloween H20: 20 Years Later,en,27,1998-08-05,24,6.0,1473,27,Horror,1998,August
1023,1562,28 Weeks Later,en,27,2007-04-26,41,6.6,3883,27,Horror,2007,April
1024,476299,Ghostland,en,27,2018-03-14,31,7.4,2185,27,Horror,2018,March
1025,14863,Anaconda 3: Offspring,en,27,2008-07-26,23,4.7,276,27,Horror,2008,July
1026,516632,The Empty Man,en,27,2020-10-22,27,6.2,650,27,Horror,2020,October
1027,201085,Crimson Peak,en,27,2015-10-13,23,6.6,4655,27,Horror,2015,October
1028,138,Dracula,en,27,1931-02-12,22,7.2,1051,27,Horror,1931,February
1029,8413,Event Horizon,en,27,1997-08-15,28,6.5,2516,27,Horror,1997,August
1030,9426,The Fly,en,27,1986-08-15,29,7.4,3952,27,Horror,1986,August
1031,588,Silent Hill,en,27,2006-04-21,23,6.5,3887,27,Horror,2006,April
1032,575088,Baba Yaga: Terror of the Dark Forest,ru,27,2020-02-27,27,6.3,260,27,Horror,2020,February
1033,942251,The Resurrection of Charles Manson,en,27,2023-03-16,32,4.1,20,27,Horror,2023,March
1034,340837,A Cure for Wellness,en,27,2017-02-15,29,6.3,3589,27,Horror,2017,February
1035,8852,Prince of Darkness,en,27,1987-10-23,17,6.8,871,27,Horror,1987,October
1036,24929,Return of the Living Dead Part II,en,27,1988-01-15,18,6.2,527,27,Horror,1988,January
1037,10131,A Nightmare on Elm Street 4: The Dream Master,en,27,1988-08-19,23,5.8,1240,27,Horror,1988,August
1038,1024530,Grimcutty,en,27,2022-10-10,30,5.2,312,27,Horror,2022,October
1039,13567,Sleepaway Camp,en,27,1983-11-18,24,6.3,594,27,Horror,1983,November
1040,11284,Freddy's Dead: The Final Nightmare,en,27,1991-09-05,29,5.3,1170,27,Horror,1991,September
1041,1992,Planet Terror,en,27,2007-04-06,27,6.7,3189,27,Horror,2007,April
1042,72571,Paranormal Activity 3,en,27,2011-10-19,32,5.9,2031,27,Horror,2011,October
1043,893370,Virus:32,es,27,2022-04-21,32,6.9,235,27,Horror,2022,April
1044,1691,Hostel: Part II,en,27,2007-06-08,19,5.8,1832,27,Horror,2007,June
1045,77883,The Possession,en,27,2012-08-30,23,6.0,1482,27,Horror,2012,August
1046,10331,Night of the Living Dead,en,27,1968-10-04,22,7.6,2172,27,Horror,1968,October
1047,751237,Umma,en,27,2022-03-18,21,5.4,239,27,Horror,2022,March
1048,100241,"I, Frankenstein",en,27,2014-01-22,18,5.3,1758,27,Horror,2014,January
1049,864370,Incantation,zh,27,2022-03-18,27,6.9,523,27,Horror,2022,March
1050,9645,Ghost Ship,en,27,2002-10-25,26,5.9,2170,27,Horror,2002,October
1051,880841,Abandoned,en,27,2022-06-17,28,6.2,231,27,Horror,2022,June
1052,8913,Pet Sematary,en,27,1989-04-21,27,6.6,1939,27,Horror,1989,April
1053,167032,Curse of Chucky,en,27,2013-10-08,27,5.8,1412,27,Horror,2013,October
1054,790,The Fog,en,27,1980-02-08,24,6.7,1349,27,Horror,1980,February
1055,3021,1408,en,27,2007-06-22,23,6.7,4007,27,Horror,2007,June
1056,10987,Halloween: The Curse of Michael Myers,en,27,1995-09-29,24,5.2,974,27,Horror,1995,September
1057,579,Jaws 2,en,27,1978-06-16,24,6.0,1710,27,Horror,1978,June
1058,13122,The People Under the Stairs,en,27,1991-11-01,18,6.6,584,27,Horror,1991,November
1059,609972,Paranormal Activity: Next of Kin,en,27,2021-10-29,24,6.2,572,27,Horror,2021,October
1060,12700,Dominion: Prequel to The Exorcist,en,27,2005-05-20,20,5.3,316,27,Horror,2005,May
1061,16611,Blackout,en,27,2008-05-28,16,5.4,95,27,Horror,2008,May
1062,298312,The Visit,en,27,2015-09-10,22,6.3,4370,27,Horror,2015,September
1063,1083858,The Angry Black Girl and Her Monster,en,27,2023-06-09,22,7.1,28,27,Horror,2023,June
1064,287424,Maggie,en,27,2015-05-08,22,5.4,1496,27,Horror,2015,May
1065,452507,1922,en,27,2017-10-20,18,5.9,2521,27,Horror,2017,October
1066,8769,Christine,en,27,1983-12-09,24,6.9,1757,27,Horror,1983,December
1067,480105,47 Meters Down: Uncaged,en,27,2019-08-15,21,5.7,1284,27,Horror,2019,August
1068,571,The Birds,en,27,1963-03-28,22,7.5,3685,27,Horror,1963,March
1069,527261,The Silence,en,27,2019-05-16,21,6.0,1401,27,Horror,2019,May
1070,928773,Whisper,en,27,2022-01-23,25,6.4,60,27,Horror,2022,January
1071,1074299,Di Ambang Kematian,id,27,2023-09-28,28,8.0,1,27,Horror,2023,September
1072,1015303,Elevator Game,en,27,2023-07-12,19,5.0,20,27,Horror,2023,July
1073,60935,The Thing,en,27,2011-10-12,31,6.2,2663,27,Horror,2011,October
1074,788752,Viking Wolf,no,27,2022-11-18,30,5.7,256,27,Horror,2022,November
1075,11075,Audition,ja,27,1999-10-06,16,7.1,1354,27,Horror,1999,October
1076,1576,Resident Evil,en,27,2002-03-15,23,6.6,5803,27,Horror,2002,March
1077,590995,The Craft: Legacy,en,27,2020-10-28,24,6.2,703,27,Horror,2020,October
1078,955353,Grieve,en,27,2023-09-28,25,0.0,0,27,Horror,2023,September
1079,9708,The Wicker Man,en,27,2006-08-31,18,4.3,1199,27,Horror,2006,August
1080,1014501,Grotesque,en,27,2022-07-30,25,3.6,10,27,Horror,2022,July
1081,11377,House on Haunted Hill,en,27,1999-10-29,20,5.6,783,27,Horror,1999,October
1082,465086,The Grudge,en,27,2019-12-31,29,5.5,1089,27,Horror,2019,December
1083,829410,Sick,en,27,2022-09-11,25,6.3,165,27,Horror,2022,September
1084,637969,Ravage,en,27,2020-08-14,21,5.5,62,27,Horror,2020,August
1085,746524,Blood,en,27,2023-01-12,26,6.9,113,27,Horror,2023,January
1086,508642,Gonjiam: Haunted Asylum,ko,27,2018-03-28,25,7.3,552,27,Horror,2018,March
1087,27632,Black Sunday,it,27,1960-08-11,18,7.5,457,27,Horror,1960,August
1088,295830,Attack on Titan,ja,27,2015-08-01,27,6.0,683,27,Horror,2015,August
1089,846778,Margaux,en,27,2022-09-09,22,6.6,94,27,Horror,2022,September
1090,1094403,Malum,en,27,2023-03-31,26,5.9,47,27,Horror,2023,March
1091,669671,Night Teeth,en,27,2021-10-20,21,6.4,692,27,Horror,2021,October
1092,16235,Amityville II: The Possession,en,27,1982-09-24,18,5.7,310,27,Horror,1982,September
1093,10925,The Return of the Living Dead,en,27,1985-04-25,19,7.1,1857,27,Horror,1985,April
1094,11246,Hellraiser: Hellseeker,en,27,2002-10-15,15,4.9,305,27,Horror,2002,October
1095,4513,30 Days of Night,en,27,2007-10-17,24,6.4,2511,27,Horror,2007,October
1096,11811,Leprechaun,en,27,1993-01-08,24,5.6,690,27,Horror,1993,January
1097,9431,Bordello of Blood,en,27,1996-08-16,27,5.9,335,27,Horror,1996,August
1098,18334,Guinea Pig: Devil's Experiment,ja,27,1985-09-04,22,4.7,121,27,Horror,1985,September
1099,345911,Lights Out,en,27,2016-07-21,30,6.3,3611,27,Horror,2016,July
1100,14564,Rings,en,27,2017-02-01,25,5.0,2375,27,Horror,2017,February
1101,571384,Come Play,en,27,2020-10-28,24,6.4,576,27,Horror,2020,October
1102,977866,The Ghosts of Monday,en,27,2022-08-29,23,4.9,11,27,Horror,2022,August
1103,10012,Cursed,en,27,2005-02-25,25,5.4,638,27,Horror,2005,February
1104,1111867,In Flames,ur,27,2023-09-28,25,0.0,0,27,Horror,2023,September
1105,745881,The Medium,th,27,2021-07-14,28,7.1,541,27,Horror,2021,July
1106,11281,Halloween II,en,27,1981-10-30,26,6.5,1803,27,Horror,1981,October
1107,1024773,It Lives Inside,en,27,2023-09-06,25,5.3,10,27,Horror,2023,September
1108,523139,In the Tall Grass,en,27,2019-09-20,21,5.5,1985,27,Horror,2019,September
1109,484437,The Hole in the Ground,en,27,2019-03-01,25,5.6,621,27,Horror,2019,March
1110,1577,Resident Evil: Apocalypse,en,27,2004-09-10,24,6.3,3954,27,Horror,2004,September
1111,41436,Paranormal Activity 2,en,27,2010-10-20,19,5.8,2259,27,Horror,2010,October
1112,8689,Cannibal Holocaust,it,27,1980-02-07,26,6.3,1459,27,Horror,1980,February
1113,780609,Men,en,27,2022-05-20,26,6.2,797,27,Horror,2022,May
1114,10185,The Midnight Meat Train,en,27,2008-08-07,19,6.1,997,27,Horror,2008,August
